Replicate,Condition,Date,Time,Depth (µm),A FireSting Ch1 (µmol/L),B No sensor,A FireSting Ch1 (raw value),B No sensor,Comment,A: Temp (∫C),B: Temp (∫C)
1,Dark,4/12/24,10:15:18 AM,250,184.981,NaN,21.696,NaN,,26.937,NaN
1,Dark,4/12/24,10:15:25 AM,200,185.945,NaN,21.636,NaN,,26.962,NaN
1,Dark,4/12/24,10:15:32 AM,150,187.08,NaN,21.575,NaN,,26.955,NaN
1,Dark,4/12/24,10:15:39 AM,100,189.03,NaN,21.471,NaN,,26.944,NaN
1,Dark,4/12/24,10:15:46 AM,50,190.047,NaN,21.412,NaN,,26.959,NaN
1,Dark,4/12/24,10:15:53 AM,0,191.791,NaN,21.328,NaN,,26.92,NaN
1,Dark,4/12/24,10:16:00 AM,-50,193.38,NaN,21.239,NaN,,26.937,NaN
1,Dark,4/12/24,10:16:07 AM,-100,195.315,NaN,21.138,NaN,,26.933,NaN
1,Dark,4/12/24,10:16:14 AM,-150,196.592,NaN,21.067,NaN,,26.95,NaN
1,Dark,4/12/24,10:16:21 AM,-200,199.529,NaN,20.915,NaN,,26.952,NaN
1,Dark,4/12/24,10:16:28 AM,-250,201.017,NaN,20.844,NaN,,26.933,NaN
1,Dark,4/12/24,10:16:35 AM,-300,202.532,NaN,20.768,NaN,,26.931,NaN
1,Dark,4/12/24,10:16:42 AM,-350,203.545,NaN,20.71,NaN,,26.96,NaN
1,Dark,4/12/24,10:16:49 AM,-400,204.096,NaN,20.684,NaN,,26.954,NaN
1,Dark,4/12/24,10:16:56 AM,-450,205.522,NaN,20.617,NaN,,26.939,NaN
1,Dark,4/12/24,10:17:03 AM,-500,205.928,NaN,20.594,NaN,,26.951,NaN
1,Dark,4/12/24,10:17:10 AM,-550,206.263,NaN,20.579,NaN,,26.945,NaN
1,Dark,4/12/24,10:17:17 AM,-600,206.569,NaN,20.559,NaN,,26.965,NaN
1,Dark,4/12/24,10:17:24 AM,-650,206.461,NaN,20.568,NaN,,26.95,NaN
1,Dark,4/12/24,10:17:31 AM,-700,206.767,NaN,20.557,NaN,,26.934,NaN
1,Dark,4/12/24,10:17:38 AM,-750,206.793,NaN,20.549,NaN,,26.961,NaN
1,Dark,4/12/24,10:17:45 AM,-800,206.177,NaN,20.58,NaN,,26.958,NaN
1,Dark,4/12/24,10:17:52 AM,-850,207.068,NaN,20.538,NaN,,26.951,NaN
1,Dark,4/12/24,10:17:59 AM,-900,207.12,NaN,20.532,NaN,,26.965,NaN
1,Dark,4/12/24,10:18:05 AM,-950,207.354,NaN,20.525,NaN,,26.947,NaN
1,Dark,4/12/24,10:18:12 AM,-1000,207.339,NaN,20.527,NaN,,26.942,NaN
1,Dark,4/12/24,10:18:19 AM,-1050,207.262,NaN,20.531,NaN,,26.941,NaN
1,Dark,4/12/24,10:18:25 AM,-1100,206.854,NaN,20.547,NaN,,26.957,NaN
1,Dark,4/12/24,10:18:32 AM,-1150,207.027,NaN,20.544,NaN,,26.935,NaN
1,Dark,4/12/24,10:18:38 AM,-1200,206.894,NaN,20.547,NaN,,26.949,NaN
1,Dark,4/12/24,10:18:45 AM,-1250,207.047,NaN,20.547,NaN,,26.919,NaN
1,Dark,4/12/24,10:18:51 AM,-1300,206.422,NaN,20.563,NaN,,26.978,NaN
1,Dark,4/12/24,10:18:58 AM,-1350,206.981,NaN,20.542,NaN,,26.952,NaN
1,Dark,4/12/24,10:19:04 AM,-1400,207.226,NaN,20.532,NaN,,26.944,NaN
1,Dark,4/12/24,10:19:11 AM,-1450,206.655,NaN,20.56,NaN,,26.944,NaN
2,Dark,4/12/24,10:20:15 AM,850,175.638,NaN,22.225,NaN,,26.968,NaN
2,Dark,4/12/24,10:20:21 AM,800,174.537,NaN,22.293,NaN,,26.958,NaN
2,Dark,4/12/24,10:20:28 AM,750,174.712,NaN,22.281,NaN,,26.964,NaN
2,Dark,4/12/24,10:20:35 AM,700,174.78,NaN,22.279,NaN,,26.956,NaN
2,Dark,4/12/24,10:20:42 AM,650,175.027,NaN,22.262,NaN,,26.965,NaN
2,Dark,4/12/24,10:20:49 AM,600,175.417,NaN,22.244,NaN,,26.945,NaN
2,Dark,4/12/24,10:20:56 AM,550,176.077,NaN,22.207,NaN,,26.937,NaN
2,Dark,4/12/24,10:21:02 AM,500,176.335,NaN,22.19,NaN,,26.944,NaN
2,Dark,4/12/24,10:21:09 AM,450,177.022,NaN,22.144,NaN,,26.966,NaN
2,Dark,4/12/24,10:21:16 AM,400,177.835,NaN,22.099,NaN,,26.956,NaN
2,Dark,4/12/24,10:21:23 AM,350,178.711,NaN,22.047,NaN,,26.96,NaN
2,Dark,4/12/24,10:21:29 AM,300,179.411,NaN,22.008,NaN,,26.954,NaN
2,Dark,4/12/24,10:21:36 AM,250,180.521,NaN,21.942,NaN,,26.962,NaN
2,Dark,4/12/24,10:21:43 AM,200,181.802,NaN,21.866,NaN,,26.973,NaN
2,Dark,4/12/24,10:21:50 AM,150,183.269,NaN,21.789,NaN,,26.949,NaN
2,Dark,4/12/24,10:21:56 AM,100,184.993,NaN,21.692,NaN,,26.95,NaN
2,Dark,4/12/24,10:22:03 AM,50,186.578,NaN,21.606,NaN,,26.942,NaN
2,Dark,4/12/24,10:22:10 AM,0,188.63,NaN,21.487,NaN,,26.967,NaN
2,Dark,4/12/24,10:22:16 AM,-50,190.385,NaN,21.395,NaN,,26.954,NaN
2,Dark,4/12/24,10:22:22 AM,-100,192.177,NaN,21.299,NaN,,26.953,NaN
2,Dark,4/12/24,10:22:29 AM,-150,194.505,NaN,21.172,NaN,,26.967,NaN
2,Dark,4/12/24,10:22:35 AM,-200,196.957,NaN,21.043,NaN,,26.97,NaN
2,Dark,4/12/24,10:22:42 AM,-250,199.119,NaN,20.936,NaN,,26.952,NaN
2,Dark,4/12/24,10:22:49 AM,-300,201.481,NaN,20.816,NaN,,26.951,NaN
2,Dark,4/12/24,10:22:55 AM,-350,202.642,NaN,20.757,NaN,,26.953,NaN
2,Dark,4/12/24,10:23:01 AM,-400,203.996,NaN,20.688,NaN,,26.958,NaN
2,Dark,4/12/24,10:23:08 AM,-450,205.31,NaN,20.624,NaN,,26.953,NaN
2,Dark,4/12/24,10:23:14 AM,-500,205.969,NaN,20.591,NaN,,26.955,NaN
2,Dark,4/12/24,10:23:21 AM,-550,206.365,NaN,20.571,NaN,,26.957,NaN
2,Dark,4/12/24,10:23:27 AM,-600,206.447,NaN,20.566,NaN,,26.961,NaN
2,Dark,4/12/24,10:23:34 AM,-650,206.462,NaN,20.566,NaN,,26.958,NaN
2,Dark,4/12/24,10:23:40 AM,-700,206.447,NaN,20.565,NaN,,26.965,NaN
2,Dark,4/12/24,10:23:47 AM,-750,207.334,NaN,20.521,NaN,,26.967,NaN
2,Dark,4/12/24,10:23:54 AM,-800,206.538,NaN,20.561,NaN,,26.963,NaN
2,Dark,4/12/24,10:24:00 AM,-850,206.31,NaN,20.57,NaN,,26.972,NaN
2,Dark,4/12/24,10:24:06 AM,-900,206.691,NaN,20.556,NaN,,26.953,NaN
2,Dark,4/12/24,10:24:13 AM,-950,206.427,NaN,20.563,NaN,,26.977,NaN
2,Dark,4/12/24,10:24:20 AM,-1000,206.299,NaN,20.572,NaN,,26.966,NaN
2,Dark,4/12/24,10:24:27 AM,-1050,206.9,NaN,20.544,NaN,,26.96,NaN
2,Dark,4/12/24,10:24:34 AM,-1100,206.859,NaN,20.545,NaN,,26.964,NaN
2,Dark,4/12/24,10:24:41 AM,-1150,206.528,NaN,20.563,NaN,,26.957,NaN
2,Dark,4/12/24,10:24:48 AM,-1200,206.783,NaN,20.551,NaN,,26.955,NaN
2,Dark,4/12/24,10:24:55 AM,-1250,207.018,NaN,20.535,NaN,,26.973,NaN
2,Dark,4/12/24,10:25:01 AM,-1300,206.993,NaN,20.533,NaN,,26.986,NaN
2,Dark,4/12/24,10:25:08 AM,-1350,206.895,NaN,20.544,NaN,,26.961,NaN
2,Dark,4/12/24,10:25:15 AM,-1400,206.844,NaN,20.544,NaN,,26.971,NaN
2,Dark,4/12/24,10:25:22 AM,-1450,206.696,NaN,20.554,NaN,,26.96,NaN
3,Dark,4/12/24,10:25:48 AM,850,172.875,NaN,22.39,NaN,,26.968,NaN
3,Dark,4/12/24,10:25:55 AM,800,172.195,NaN,22.429,NaN,,26.976,NaN
3,Dark,4/12/24,10:26:02 AM,750,171.687,NaN,22.458,NaN,,26.983,NaN
3,Dark,4/12/24,10:26:09 AM,700,171.968,NaN,22.442,NaN,,26.979,NaN
3,Dark,4/12/24,10:26:16 AM,650,172.49,NaN,22.414,NaN,,26.965,NaN
3,Dark,4/12/24,10:26:23 AM,600,173.076,NaN,22.383,NaN,,26.948,NaN
3,Dark,4/12/24,10:26:30 AM,550,173.45,NaN,22.358,NaN,,26.958,NaN
3,Dark,4/12/24,10:26:37 AM,500,174.222,NaN,22.311,NaN,,26.961,NaN
3,Dark,4/12/24,10:26:44 AM,450,175.189,NaN,22.256,NaN,,26.951,NaN
3,Dark,4/12/24,10:26:51 AM,400,175.783,NaN,22.218,NaN,,26.962,NaN
3,Dark,4/12/24,10:26:58 AM,350,176.76,NaN,22.164,NaN,,26.948,NaN
3,Dark,4/12/24,10:27:05 AM,300,177.804,NaN,22.098,NaN,,26.967,NaN
3,Dark,4/12/24,10:27:12 AM,250,178.99,NaN,22.029,NaN,,26.967,NaN
3,Dark,4/12/24,10:27:19 AM,200,180.36,NaN,21.949,NaN,,26.971,NaN
3,Dark,4/12/24,10:27:26 AM,150,182.096,NaN,21.847,NaN,,26.982,NaN
3,Dark,4/12/24,10:27:33 AM,100,184.02,NaN,21.747,NaN,,26.948,NaN
3,Dark,4/12/24,10:27:39 AM,50,185.693,NaN,21.651,NaN,,26.958,NaN
3,Dark,4/12/24,10:27:46 AM,0,187.844,NaN,21.53,NaN,,26.967,NaN
3,Dark,4/12/24,10:27:53 AM,-50,189.946,NaN,21.417,NaN,,26.961,NaN
3,Dark,4/12/24,10:28:00 AM,-100,191.597,NaN,21.324,NaN,,26.977,NaN
3,Dark,4/12/24,10:28:07 AM,-150,194.187,NaN,21.189,NaN,,26.966,NaN
3,Dark,4/12/24,10:28:13 AM,-200,196.554,NaN,21.065,NaN,,26.966,NaN
3,Dark,4/12/24,10:28:20 AM,-250,198.88,NaN,20.95,NaN,,26.945,NaN
3,Dark,4/12/24,10:28:27 AM,-300,200.859,NaN,20.848,NaN,,26.949,NaN
3,Dark,4/12/24,10:28:34 AM,-350,202.931,NaN,20.744,NaN,,26.947,NaN
3,Dark,4/12/24,10:28:41 AM,-400,204.398,NaN,20.668,NaN,,26.958,NaN
3,Dark,4/12/24,10:28:48 AM,-450,205.194,NaN,20.631,NaN,,26.948,NaN
3,Dark,4/12/24,10:28:55 AM,-500,206.05,NaN,20.586,NaN,,26.959,NaN
3,Dark,4/12/24,10:29:02 AM,-550,206.265,NaN,20.565,NaN,,27.001,NaN
3,Dark,4/12/24,10:29:09 AM,-600,206.212,NaN,20.579,NaN,,26.955,NaN
3,Dark,4/12/24,10:29:15 AM,-650,206.488,NaN,20.56,NaN,,26.977,NaN
3,Dark,4/12/24,10:29:22 AM,-700,206.971,NaN,20.54,NaN,,26.962,NaN
3,Dark,4/12/24,10:29:28 AM,-750,206.925,NaN,20.547,NaN,,26.943,NaN
3,Dark,4/12/24,10:29:35 AM,-800,207.166,NaN,20.53,NaN,,26.964,NaN
3,Dark,4/12/24,10:29:42 AM,-850,206.554,NaN,20.556,NaN,,26.98,NaN
3,Dark,4/12/24,10:29:49 AM,-900,206.686,NaN,20.553,NaN,,26.966,NaN
3,Dark,4/12/24,10:29:55 AM,-950,207.109,NaN,20.534,NaN,,26.959,NaN
3,Dark,4/12/24,10:30:02 AM,-1000,206.712,NaN,20.55,NaN,,26.973,NaN
3,Dark,4/12/24,10:30:09 AM,-1050,206.839,NaN,20.547,NaN,,26.96,NaN
3,Dark,4/12/24,10:30:16 AM,-1100,206.956,NaN,20.543,NaN,,26.953,NaN
3,Dark,4/12/24,10:30:22 AM,-1150,207.599,NaN,20.518,NaN,,26.927,NaN
3,Dark,4/12/24,10:30:29 AM,-1200,206.875,NaN,20.542,NaN,,26.973,NaN
3,Dark,4/12/24,10:30:36 AM,-1250,206.849,NaN,20.545,NaN,,26.966,NaN
3,Dark,4/12/24,10:30:43 AM,-1300,206.732,NaN,20.548,NaN,,26.977,NaN
3,Dark,4/12/24,10:30:50 AM,-1350,207.313,NaN,20.527,NaN,,26.947,NaN
3,Dark,4/12/24,10:30:57 AM,-1400,207.11,NaN,20.528,NaN,,26.983,NaN
3,Dark,4/12/24,10:31:03 AM,-1450,206.824,NaN,20.546,NaN,,26.967,NaN
